age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
28,4,164170,8,11,2,1,5,1,0,0,40,19,0,1
37,4,183800,9,13,2,10,0,4,7688,0,50,39,1,0
42,6,177307,14,15,2,1,0,4,0,0,65,39,1,0
40,4,170108,12,14,2,10,0,4,0,0,40,39,0,0
47,4,30713,15,10,0,12,3,4,0,0,55,39,0,0
22,4,226508,9,13,2,4,4,4,0,0,50,39,0,1
30,4,87418,9,13,2,4,0,4,0,0,45,39,1,0
28,4,109165,11,9,2,13,0,4,0,0,40,39,0,0
63,2,121956,5,4,2,8,0,4,0,0,55,39,0,0
51,6,175897,6,5,0,3,0,4,0,0,20,39,0,0
68,4,99697,11,9,4,6,3,4,0,0,40,39,0,1
27,0,90270,7,12,2,0,3,0,0,0,40,39,0,0
35,4,152375,11,9,4,12,1,4,0,0,45,39,0,0
46,4,171550,11,9,0,7,4,4,0,0,38,39,0,1
37,4,211154,5,10,0,7,1,4,0,0,52,39,0,0
24,1,202570,9,13,4,10,3,2,0,0,15,39,0,0
37,6,168496,11,9,0,6,0,4,0,0,10,39,0,0
53,4,68898,15,10,2,13,0,4,0,0,40,39,0,0
27,4,93235,11,9,4,0,0,4,0,0,30,39,0,0
38,4,278924,15,10,0,3,1,4,0,0,44,39,0,0
53,6,311020,0,6,2,5,3,4,0,0,60,39,0,0
41,4,175878,15,10,4,3,1,4,0,0,40,39,0,0
50,4,543028,11,9,4,12,3,2,0,0,40,39,0,0
39,4,202027,9,13,4,4,0,4,15024,0,45,39,1,0
43,4,158926,12,14,2,10,5,1,0,0,50,35,0,1
67,5,76860,11,9,2,4,0,1,0,0,40,39,1,0
81,6,136063,11,9,0,4,0,4,0,0,30,39,0,0
21,4,186648,15,10,4,12,3,4,0,0,20,39,0,0
23,4,257509,15,10,4,12,1,4,0,0,25,39,0,0
25,4,98155,15,10,2,14,4,4,0,0,40,39,0,0
42,4,274198,4,3,2,7,5,4,0,0,38,26,0,1
38,4,97083,15,10,4,1,5,4,0,0,40,39,0,1
64,0,29825,11,9,2,0,0,4,0,0,40,39,0,0
32,4,262153,11,9,2,7,0,4,0,0,40,39,0,0
37,4,214738,11,9,2,7,0,4,0,0,40,39,0,0
51,4,138022,12,14,2,4,0,4,0,0,60,39,1,0
22,4,91842,15,10,4,8,1,4,0,0,42,39,0,1
33,4,373662,3,2,3,9,1,4,0,0,40,13,0,1
42,4,162003,11,9,0,7,1,4,0,0,55,39,0,0
52,0,52114,15,10,4,0,3,4,0,0,10,39,0,1
51,2,241843,13,1,2,8,0,4,0,0,40,39,0,0
23,4,375871,11,9,2,1,5,4,0,0,40,26,0,1
37,4,186934,1,7,2,7,0,4,3103,0,44,39,1,0
37,4,176900,11,9,2,12,1,4,0,0,99,39,1,0
47,4,21906,12,14,4,10,1,4,0,0,25,39,0,1
41,4,132222,14,15,2,10,0,4,0,0,40,39,1,0
33,4,143653,11,9,2,3,0,4,0,0,30,39,0,0
31,4,111567,9,13,4,12,1,4,0,0,40,39,1,0
31,4,78602,7,12,3,8,4,0,0,0,40,39,0,1
90,4,465507,11,9,2,7,0,2,0,0,40,39,0,0
38,5,196373,11,9,2,4,0,4,0,0,40,39,1,0
18,4,293227,11,9,4,8,1,4,0,0,45,39,0,1
20,4,241752,11,9,2,7,0,4,0,0,40,39,0,0
54,2,166398,15,10,0,3,4,2,0,0,35,39,0,1
40,4,184682,15,10,0,1,4,4,0,0,40,39,0,1
25,5,108293,9,13,2,4,5,4,0,1977,45,39,1,1
43,4,250802,15,10,0,3,4,4,0,0,35,39,0,0
44,6,325159,15,10,0,5,4,4,0,0,40,39,0,0
44,7,174675,15,9,4,10,5,4,0,0,40,39,1,1
43,4,227065,12,14,2,4,0,4,0,0,43,39,1,0
51,4,269080,5,4,6,8,4,2,0,0,40,39,0,1
18,4,177722,11,9,4,8,3,4,0,0,20,39,0,1
51,4,199378,15,16,2,4,1,4,0,0,40,39,0,0
41,4,239683,0,8,2,3,0,4,0,0,30,0,0,0
44,4,398473,15,10,2,12,0,4,0,0,70,39,1,0
33,2,298785,0,6,4,14,1,4,0,0,40,39,0,0
33,6,123424,9,13,2,4,0,4,0,0,40,39,1,0
42,4,176286,7,12,2,4,0,4,0,0,40,39,1,0
25,4,150062,15,10,2,10,0,4,0,0,40,39,0,0
32,4,169240,11,10,0,7,1,4,0,0,38,39,0,1
32,4,155781,9,13,2,3,0,4,0,0,70,26,0,0
42,4,526968,0,11,0,4,4,4,0,0,40,39,0,1
28,4,57066,11,9,2,14,0,4,0,0,40,39,0,0
20,4,323573,11,9,4,8,3,4,0,0,20,39,0,1
35,5,368825,15,13,2,12,0,4,0,0,60,39,1,0
55,6,189721,11,9,2,10,0,4,0,0,20,39,0,0
48,4,164966,9,13,2,4,0,1,0,0,40,19,1,0
36,0,94954,8,11,6,0,3,4,0,0,20,39,0,1
34,4,202046,11,9,2,3,0,4,0,0,35,39,1,0
28,4,161538,9,13,4,13,1,4,0,0,35,39,0,1
67,4,105252,9,13,6,4,1,4,0,2392,40,39,1,0
37,4,200153,11,9,2,3,1,4,0,0,40,39,0,0
44,4,32185,11,9,4,14,4,4,0,0,70,39,0,0
25,4,178326,15,10,4,12,1,4,0,0,40,39,0,1
21,4,255957,15,10,4,4,1,4,4101,0,40,39,0,1
40,7,188693,12,14,2,10,0,4,0,0,35,39,1,0
78,4,182977,11,9,6,8,1,2,2964,0,40,39,0,1
34,4,80945,11,9,0,6,3,4,0,0,40,39,0,0
49,4,123207,11,9,4,1,1,4,0,0,44,39,0,1
22,4,284317,7,12,4,1,1,4,0,0,40,39,0,1
23,0,184699,11,9,4,0,4,0,0,0,40,39,0,1
60,6,154474,11,9,4,5,4,4,0,0,42,39,0,0
45,2,318280,11,9,6,11,1,4,0,0,35,39,1,0
63,4,254907,8,11,4,8,1,4,0,0,20,39,0,1
41,4,349221,11,9,4,1,3,2,0,0,35,39,0,1
47,4,335973,11,9,0,1,4,4,0,0,40,39,0,1
34,4,126701,11,9,0,13,4,4,0,0,40,39,0,0
51,4,122159,15,10,6,10,0,4,3325,0,40,39,0,1
46,4,187370,9,13,4,12,1,4,0,1504,40,39,0,0
41,4,194636,8,11,2,10,0,4,0,0,40,39,0,0
50,6,124793,11,9,2,3,0,4,0,0,30,39,0,0
47,4,192835,11,9,2,1,0,4,0,0,50,39,1,0
35,4,168232,11,9,4,4,1,4,0,0,45,39,0,0
56,4,112840,11,9,2,4,0,4,0,0,55,39,1,0
45,4,89325,12,14,0,10,1,4,0,0,45,39,0,0
48,1,208447,9,13,0,10,4,4,0,0,58,39,1,0
40,4,82465,15,9,2,7,0,4,2580,0,40,39,0,0
39,5,329980,9,13,4,4,0,2,15024,0,50,39,1,0
20,4,148294,15,10,4,8,3,4,0,0,40,39,0,0
50,4,168212,10,16,4,8,0,4,0,0,65,39,1,0
20,7,343642,11,9,2,10,4,4,0,0,40,39,1,1
23,2,115244,9,13,4,10,3,4,0,0,60,39,0,1
31,4,162572,11,9,4,8,3,4,0,0,16,39,0,0
58,4,356067,9,13,2,1,0,4,0,0,40,39,0,0
66,4,271567,11,9,5,7,1,2,0,0,45,39,0,0
39,5,180804,11,9,2,4,0,4,0,0,20,39,1,0
47,6,123011,11,9,2,3,0,4,15024,0,52,39,1,0
26,4,109186,15,10,2,12,0,4,0,0,50,11,0,0
51,4,220537,11,9,0,7,1,4,0,0,40,39,0,1
34,4,124827,8,11,4,14,3,4,0,0,40,39,0,0
50,4,767403,11,4,2,7,0,4,3103,0,40,39,1,0
42,4,118494,15,10,2,10,0,4,0,0,44,39,1,0
38,4,173208,12,14,4,10,0,4,0,0,25,39,0,0
48,4,107373,5,4,2,6,0,4,0,0,40,39,0,0
33,4,26973,8,11,2,13,5,4,0,0,40,39,1,1
51,4,191965,11,9,6,8,4,4,0,0,32,39,0,1
22,4,122346,11,9,0,3,1,4,0,0,40,39,0,0
19,0,117201,11,9,4,0,3,4,0,0,30,39,0,0
41,4,198316,15,10,4,3,1,4,0,0,50,24,0,0
48,2,123075,12,14,2,10,0,4,0,0,35,39,1,0
42,4,209370,11,9,5,12,1,4,0,0,30,39,0,1
34,4,33117,15,10,2,8,0,4,0,0,40,39,0,0
23,4,129042,11,9,4,7,4,2,0,0,40,39,0,1
56,4,403107,11,9,2,8,0,4,0,0,50,41,0,0
30,4,201624,9,13,4,10,1,2,0,0,45,39,0,0
45,4,368561,11,9,2,4,0,4,0,0,55,39,1,0
48,4,207848,1,6,2,1,5,4,0,0,40,39,0,1
48,5,138370,12,14,3,12,1,1,0,0,50,19,0,0
31,6,93106,8,11,4,1,1,4,0,0,40,39,0,1
20,7,89821,7,12,4,14,0,4,0,1719,20,39,0,0
27,4,389713,9,10,4,12,1,4,0,0,40,39,0,0
32,4,191954,11,9,4,8,1,2,0,0,40,39,0,1
76,0,431192,5,4,6,0,1,4,0,0,2,39,0,0
19,0,86646,11,9,4,0,4,4,0,2001,40,39,0,0
36,5,150726,6,5,2,4,0,4,1409,0,1,0,0,0
37,4,123785,11,9,4,8,1,4,0,0,75,39,0,0
34,4,289984,11,9,0,9,4,2,0,0,30,39,0,1
34,0,164309,1,7,2,0,5,4,0,0,8,39,0,1
90,4,137018,11,9,4,12,1,4,0,0,40,39,0,1
23,4,137994,15,10,4,7,3,2,0,0,40,39,0,1
43,4,341204,15,10,0,1,1,4,0,0,40,39,0,1
44,4,167005,9,13,0,4,0,4,7688,0,60,39,1,0
24,4,34446,15,10,4,13,1,4,0,0,37,39,0,1
28,4,187160,14,15,0,10,4,4,0,0,55,39,0,0
64,0,196288,7,12,4,0,1,4,0,0,20,39,0,1
23,4,217961,15,10,2,8,0,4,0,0,40,39,0,0
22,4,74631,15,10,4,12,1,4,0,0,50,39,0,1
36,4,156667,11,13,2,6,0,4,0,1902,50,39,1,0
61,4,125155,11,9,2,7,0,4,0,0,40,39,0,0
53,6,263925,9,13,2,12,0,4,0,0,40,2,1,0
30,2,296453,9,13,2,1,0,4,7298,0,40,39,1,0
52,6,44728,15,9,2,12,0,4,0,0,55,39,1,0
38,4,193026,15,10,0,10,1,4,0,0,40,20,0,0
32,4,87643,9,13,4,12,0,4,0,0,40,39,0,0
30,4,106742,2,8,2,14,0,4,0,0,75,39,0,0
41,4,302122,8,11,0,3,5,4,0,0,40,39,0,1
49,2,193960,11,14,2,10,0,4,0,1902,40,39,1,0
45,4,185385,11,9,2,3,0,4,0,0,47,39,1,0
43,6,277647,11,9,2,4,0,4,0,0,42,39,0,0
61,4,128848,11,9,2,7,0,4,3471,0,40,39,0,0
54,4,377701,11,9,2,8,0,4,0,0,42,26,0,0
34,4,157886,7,12,5,8,4,4,0,0,40,39,0,1
49,4,175958,15,10,2,1,0,4,0,0,80,39,1,0
38,4,183175,15,10,4,8,3,4,0,0,40,39,0,0
35,4,199352,14,15,2,10,0,4,0,1977,80,39,1,0
36,4,29984,7,8,2,14,0,4,0,0,40,39,0,0
30,4,181651,9,13,2,4,0,4,0,0,50,39,0,0
36,4,218956,7,12,0,13,1,4,0,0,48,39,0,1
22,2,34029,9,13,4,10,3,4,0,0,20,39,0,1
38,4,132879,11,9,2,3,0,4,0,1902,40,39,1,0
37,4,215310,11,9,2,3,0,4,0,0,50,39,1,0
39,4,55863,10,16,2,10,5,4,0,0,46,39,1,1
17,4,220384,9,7,4,1,3,4,0,0,15,39,0,0
19,6,36012,15,10,4,3,3,4,0,0,20,39,0,0
27,4,137645,9,13,4,12,1,2,0,1590,40,39,0,1
22,4,191342,9,13,4,12,1,1,0,0,50,36,0,0
49,4,31339,11,14,2,3,0,4,0,0,40,39,0,0
43,7,227910,8,11,2,10,5,4,0,0,40,39,1,1
50,4,173728,9,13,5,10,4,4,0,0,40,39,0,1
19,4,167816,11,9,0,4,1,4,0,0,35,39,0,1
58,6,81642,11,9,0,5,0,4,0,0,60,39,0,0
41,2,195258,15,10,2,11,0,2,0,0,40,39,1,0
31,4,232475,11,10,2,1,0,4,0,0,40,39,0,0
30,4,241259,8,11,2,14,0,4,0,0,40,39,0,0
32,4,118161,11,9,2,11,0,2,0,0,40,39,0,0
29,4,201954,9,13,4,4,1,4,0,0,35,39,0,0
42,4,150533,15,10,2,4,0,4,7298,0,52,39,1,0
38,4,412296,11,9,0,3,3,4,0,0,28,39,0,0
41,1,133060,7,12,2,10,0,4,0,0,40,39,1,0
44,6,120539,15,13,4,12,1,4,0,0,50,39,1,0
31,4,196025,10,16,4,10,1,1,0,0,60,3,0,0
34,4,107793,11,9,0,3,1,4,0,0,40,39,0,0
21,4,163870,15,10,4,1,3,4,0,0,40,39,0,0
43,6,361280,9,13,4,10,3,1,0,0,20,19,0,0
62,4,92178,0,6,2,7,0,4,0,0,40,39,0,0
19,0,80710,11,9,4,0,3,4,0,0,40,39,0,1
29,5,260729,11,9,2,12,5,4,0,1977,25,39,1,1
43,4,182254,15,10,0,10,4,4,0,0,40,39,0,1
68,0,140282,5,4,2,1,0,4,0,0,8,39,0,0
45,5,149865,9,13,2,7,0,4,0,0,60,39,1,0
39,5,218184,6,5,2,4,0,4,0,1651,40,26,0,0
41,4,118619,9,13,2,4,0,2,0,0,50,39,0,0
34,6,196791,7,12,2,14,5,4,0,0,25,39,1,1
34,2,167999,11,9,0,1,4,4,0,0,33,39,0,1
31,4,51259,9,13,4,10,1,4,0,0,47,39,0,0
29,4,131088,11,9,4,6,3,4,0,0,25,39,0,0
41,4,118212,9,13,2,3,0,4,3103,0,40,39,1,0
41,4,293791,8,11,2,14,0,4,0,0,55,39,0,0
35,5,289430,12,14,2,12,0,4,0,0,45,26,1,0
33,4,120426,9,13,2,12,5,4,0,0,45,39,1,1
63,7,60227,9,13,4,1,1,1,0,0,38,39,0,0
69,4,168139,15,9,2,12,5,4,0,0,40,39,0,1
34,4,290763,9,9,0,6,3,4,0,0,40,39,0,1
60,5,226355,8,11,2,10,0,4,0,2415,70,0,1,0
48,4,51100,15,10,2,3,0,4,0,0,40,39,0,0
41,4,227644,11,9,2,7,0,4,0,0,50,39,0,0
58,2,205267,9,13,2,10,5,4,0,0,40,39,1,1
53,4,288020,9,13,2,10,0,1,0,0,40,24,0,0
29,4,140863,15,10,2,13,0,1,0,0,40,39,0,0
45,1,170915,11,9,0,13,1,4,4865,0,40,39,0,1
34,7,50178,15,10,2,1,0,4,0,0,38,39,0,0
36,4,112497,9,13,2,13,4,4,0,0,40,39,0,0
48,4,95244,15,10,0,8,4,2,0,0,35,39,0,1
20,4,117606,8,11,4,1,3,4,0,0,40,39,0,1
35,4,89508,11,9,2,14,0,4,0,0,50,39,1,0
63,4,124244,11,9,6,6,1,2,0,0,40,39,0,0
41,6,154374,15,10,0,8,4,4,0,0,45,39,0,0
28,4,294936,9,13,2,10,0,4,0,0,45,39,0,0
30,4,347132,15,10,4,7,1,4,0,0,40,39,0,1
21,0,181934,11,9,0,0,1,4,0,0,40,39,0,1
49,4,316672,11,9,4,8,4,4,0,1977,40,26,0,1
37,4,508336,9,11,4,1,3,4,0,0,38,39,0,1
42,0,184018,15,10,0,0,4,4,0,0,40,39,0,0
31,4,184307,15,10,2,4,0,4,0,0,36,23,1,0
46,6,246212,12,14,2,4,0,4,0,0,45,39,1,0
35,1,250504,11,9,2,1,0,2,0,0,60,39,1,0
27,4,138705,11,9,2,3,0,4,0,0,53,39,0,0
41,4,328447,3,2,2,8,0,4,0,0,35,26,0,0
19,4,194608,15,10,4,8,3,4,0,0,20,39,0,1
20,4,230891,15,10,4,12,1,4,0,0,45,39,0,0
59,1,212448,11,9,6,12,4,4,0,0,40,11,0,1
40,4,214010,9,13,0,8,1,4,0,0,40,39,0,0
56,6,200235,15,10,2,12,0,4,0,0,60,39,0,0
33,4,354573,12,14,2,10,0,4,15024,0,44,39,1,0
55,5,205733,15,9,4,4,1,4,0,0,60,39,0,1
46,4,185041,11,9,2,7,0,4,0,0,59,39,0,0
61,5,84409,11,9,2,4,0,4,0,0,35,39,1,0
50,5,293196,11,9,2,4,0,4,7298,0,40,39,1,0
25,4,241626,11,10,4,8,3,4,0,0,30,39,0,0
40,4,520586,15,10,2,1,4,2,0,0,39,39,0,1
24,0,35633,15,10,4,0,1,4,0,0,40,0,0,0
51,4,28887,11,9,2,3,0,4,0,0,54,39,0,0
43,7,165309,15,9,2,11,0,4,0,0,40,39,0,0
34,4,163003,15,10,4,5,0,4,0,0,54,26,0,0
46,4,302146,11,9,2,4,0,4,0,0,45,39,1,0
28,7,445824,12,13,2,10,5,4,0,0,50,39,1,1
26,4,227332,9,13,4,14,4,1,0,0,40,0,0,0
20,4,275691,11,9,4,6,3,4,0,0,28,39,0,0
44,4,193459,8,11,2,3,0,4,3411,0,40,39,0,0
28,4,98283,11,9,6,14,4,4,0,0,40,39,0,0
33,4,114691,9,13,2,12,0,4,0,0,40,39,1,0
54,4,96062,9,12,2,13,0,4,0,0,40,39,1,0
50,4,133963,9,13,2,10,5,4,0,1977,40,39,1,1
33,4,178506,11,9,2,1,1,2,0,0,40,39,0,1
65,4,350498,9,13,2,1,0,4,10605,0,20,39,1,0
22,0,131573,15,10,4,0,4,4,0,0,8,39,0,1
88,6,206291,14,9,2,10,0,4,0,0,40,39,0,0
40,4,182302,11,9,2,14,1,4,0,0,40,39,0,0
51,4,241346,11,9,0,1,1,4,0,0,43,39,0,1
50,4,157043,1,7,0,8,1,2,0,0,40,39,0,1
25,4,404616,12,14,2,5,1,4,0,0,99,39,1,0
20,4,188300,8,11,4,8,1,4,0,0,40,39,0,0
47,4,183013,11,9,2,8,0,4,0,0,40,39,0,0
58,0,169982,15,10,2,0,0,4,0,0,40,39,1,0
22,4,188544,8,11,4,1,3,4,0,0,30,39,0,1
50,7,356619,11,9,2,10,0,4,0,0,40,39,1,0
47,4,45857,11,9,4,1,4,4,0,0,40,39,0,1
24,6,289886,1,7,4,1,1,1,0,0,45,39,0,0
50,0,146015,11,9,4,0,0,4,0,0,40,39,1,0
40,4,216237,9,13,0,4,1,4,0,0,40,39,1,1
36,4,416745,9,13,2,10,0,4,0,0,40,39,0,0
32,4,202952,11,13,2,1,0,4,0,0,40,39,0,0
20,4,167725,11,9,2,3,0,4,0,0,40,39,0,0
51,0,165637,12,14,2,0,0,4,0,0,40,39,0,0
59,1,43280,15,10,4,4,3,2,0,0,40,39,0,1
65,4,118779,11,9,2,3,0,4,0,0,30,39,0,0
24,7,191269,9,13,4,1,3,4,0,0,65,39,0,1
27,2,247507,9,13,4,10,3,4,0,0,35,39,0,0
51,4,239155,8,9,0,8,1,4,0,0,40,39,0,0
48,4,182862,15,10,0,3,0,4,0,0,40,39,1,0
39,4,33886,11,9,2,14,0,4,0,0,60,39,0,0
28,4,444304,9,13,2,13,0,4,0,0,40,39,0,0
19,4,187161,15,10,4,8,3,4,0,0,25,39,0,1
49,2,116892,9,10,0,10,1,4,0,0,40,39,0,1
51,2,176813,7,12,2,10,0,4,0,0,60,39,0,0
59,4,151616,12,14,2,10,0,4,0,0,55,39,0,0
18,4,240747,11,9,4,7,3,4,0,0,40,6,0,1
50,4,75472,8,9,2,3,0,4,4386,0,40,0,0,0
45,1,320818,11,9,2,1,0,2,0,0,80,39,1,0
19,2,235271,9,13,2,10,0,4,0,0,40,39,1,0
37,4,166497,9,13,0,3,1,4,0,0,35,0,0,0
44,4,344060,9,13,4,8,0,4,0,0,40,39,1,0
33,4,221196,15,10,2,3,0,2,0,0,40,39,0,0
61,5,113544,12,14,2,12,0,4,0,0,40,39,1,0
61,2,321117,11,9,2,11,0,4,0,0,40,39,0,0
38,4,79619,9,13,2,12,0,4,0,0,42,39,1,0
22,0,42004,15,10,4,0,3,4,0,0,30,39,0,0
36,4,135289,11,9,2,7,0,4,0,0,45,39,0,0
44,5,320984,15,10,2,12,0,4,5178,0,60,39,1,0
37,2,203070,15,10,5,3,3,4,0,0,62,39,0,0
31,4,32406,11,10,0,3,4,4,0,0,20,39,0,1
54,4,99185,10,16,2,10,1,4,15024,0,45,39,1,0
20,4,205839,15,10,4,8,3,4,0,0,16,39,0,0
63,0,150389,9,13,6,0,0,4,0,0,40,39,1,1
48,6,243631,9,7,2,3,0,0,7688,0,40,39,1,0
33,0,163003,11,9,0,0,1,4,0,0,41,3,0,1
31,4,231263,9,13,0,8,1,4,4650,0,24,37,0,0
38,4,200818,14,15,0,10,0,4,0,0,40,39,1,0
45,4,247379,11,9,2,3,0,4,0,0,40,39,1,0
48,4,349151,11,9,2,3,0,4,0,0,25,39,0,0
53,4,22154,15,10,2,3,0,4,0,0,40,39,0,0
55,4,176317,11,9,2,1,3,4,0,0,40,39,0,1
38,4,22245,12,14,2,14,0,4,0,0,72,0,1,0
29,4,236436,11,9,4,1,4,4,0,0,40,39,0,1
69,4,354078,9,13,2,10,0,4,0,0,60,39,1,0
42,6,166813,15,10,2,5,0,4,0,0,40,39,0,0
50,4,358740,11,9,0,1,4,4,0,0,40,9,0,1
75,6,208426,8,15,2,3,0,4,0,0,35,39,0,0
46,4,265266,9,13,2,10,0,4,0,1902,40,39,1,0
52,1,31838,11,9,0,1,4,4,0,0,40,39,0,1
27,4,175034,9,13,4,1,1,4,0,0,40,39,0,1
43,4,413297,11,9,2,3,0,4,0,0,45,39,0,0
31,4,106347,1,7,2,3,1,2,0,0,42,39,0,1
23,4,174754,15,10,4,12,0,4,0,0,30,39,0,1
34,4,441454,11,9,4,8,0,4,0,0,40,39,0,1
41,6,209344,11,9,2,12,2,4,0,0,40,5,0,1
31,4,185732,11,9,4,8,3,4,0,0,30,39,0,1
42,4,65372,15,10,4,1,3,4,0,0,40,39,0,1
35,4,33975,12,14,4,10,1,4,0,0,45,39,1,0
55,4,326297,11,9,5,1,1,4,0,0,25,39,0,1
36,7,194630,11,9,6,4,1,4,0,0,40,39,0,1
65,6,167414,11,9,2,4,0,4,0,0,59,39,1,0
38,2,165799,15,10,2,6,1,4,0,0,60,39,0,0
62,4,192866,15,10,6,8,1,4,0,0,20,39,0,1
54,5,267408,14,15,2,10,0,4,99999,0,60,39,1,0
49,4,112283,11,16,0,1,1,4,0,0,40,39,0,0
34,4,190040,11,9,2,1,5,4,0,1977,40,39,0,1
32,4,209432,11,9,4,6,3,4,0,0,40,39,0,1
51,5,99146,15,14,2,4,0,4,15024,0,50,39,1,0
48,6,397466,15,6,2,4,1,4,0,0,60,39,0,0
30,4,283767,11,9,2,1,0,4,0,0,40,0,0,0
52,1,202452,11,9,0,1,1,4,0,0,43,39,0,1
28,6,218555,15,10,4,14,1,4,0,1762,40,39,0,0
29,4,128604,11,9,2,3,0,1,0,0,40,39,0,0
38,4,65466,9,13,4,1,3,4,0,1504,50,39,0,1
57,4,352057,11,9,2,12,0,4,0,0,50,39,1,0
43,1,369468,9,13,2,10,0,4,0,0,40,39,1,0
37,7,205343,15,10,5,1,1,4,0,0,40,39,0,0
30,4,236770,11,9,2,3,0,4,0,0,40,39,0,0
53,4,89534,11,9,2,14,0,4,0,0,48,39,1,0
69,0,195779,8,11,6,0,1,4,0,0,1,39,0,1
73,4,29778,11,9,4,8,1,4,0,0,37,39,0,1
22,5,153516,15,10,4,3,3,4,0,0,35,39,0,0
31,4,163594,11,9,2,12,1,4,0,0,45,39,0,1
38,4,189623,9,13,2,10,0,4,0,1887,40,39,1,0
50,6,343748,15,10,2,3,0,4,0,0,35,39,0,0
37,4,201872,15,10,2,1,0,4,0,0,37,39,0,0
44,2,409505,11,13,0,11,3,4,0,0,40,39,0,0
47,4,200734,9,13,2,4,4,2,0,0,45,39,0,1
27,4,115831,15,10,2,8,0,4,0,0,40,39,0,0
28,4,150296,7,12,4,8,1,4,0,0,80,39,0,1
25,4,323545,11,9,4,13,1,2,0,0,40,39,0,1
20,4,232577,15,10,4,8,4,4,0,0,40,39,0,1
51,2,152754,9,13,2,1,0,4,0,0,55,39,1,0
46,4,129007,9,13,2,12,0,4,0,1977,40,39,1,0
67,4,171584,9,13,2,11,0,4,6514,0,7,39,1,0
47,4,386136,11,9,2,14,0,4,0,0,35,39,0,0
42,4,342865,11,9,2,12,0,4,0,0,40,39,0,0
52,4,186785,11,9,4,12,1,4,0,1876,50,39,0,0
42,1,158926,7,12,0,10,4,1,0,0,40,30,1,1
65,0,186791,11,9,2,0,0,4,0,0,40,39,1,0
21,4,164019,15,10,4,5,3,2,0,0,45,39,0,0
50,4,88926,11,9,2,1,5,4,5178,0,40,39,1,1
46,4,188861,15,10,2,14,0,4,0,0,40,39,0,0
47,6,370119,9,13,2,12,0,4,15024,0,50,39,1,0
57,4,182062,0,9,2,8,0,4,0,0,40,39,0,0
37,4,37238,9,13,4,4,1,4,0,0,45,39,0,0
50,4,421132,11,9,2,3,0,4,0,0,40,39,0,0
58,0,178660,2,9,0,0,0,4,0,0,40,39,0,0
63,6,795830,3,2,6,8,4,4,0,0,30,8,0,1
39,4,278403,11,9,2,14,0,4,0,0,65,39,0,0
46,4,279661,12,14,2,10,0,2,0,0,35,39,0,0
36,4,113397,11,9,2,6,0,4,0,0,40,39,0,0
26,4,280093,4,3,2,8,0,4,0,1628,50,39,0,0
21,4,80914,15,10,4,8,1,4,0,0,57,39,0,0
41,4,108116,7,12,2,13,0,4,0,0,40,39,0,0
44,5,34935,15,10,4,8,3,2,0,0,40,39,0,0
22,4,58222,11,9,2,3,0,4,0,0,40,39,0,0
29,1,301010,15,10,5,2,1,2,0,0,40,39,0,0
29,4,419721,11,9,4,8,4,2,0,0,40,24,0,1
58,5,186791,15,10,2,14,0,4,0,0,40,39,1,1
36,6,180686,14,15,2,10,0,4,0,0,50,39,0,0
30,4,209103,14,11,2,4,0,4,0,0,48,39,0,0
37,4,32668,9,13,2,7,0,4,0,0,43,39,1,0
29,4,256956,8,11,4,7,0,4,0,0,40,39,0,0
26,4,202203,4,3,4,1,3,4,0,0,40,26,0,1
43,4,85995,11,9,2,12,0,4,0,0,45,39,0,0
49,4,125421,11,9,2,3,5,4,0,0,40,39,1,1
45,1,283037,9,13,2,4,0,4,0,0,40,39,0,0
28,4,192932,9,13,4,10,1,4,0,0,40,39,0,1
20,0,244689,15,10,4,0,1,4,0,0,25,39,0,1
51,4,179646,11,9,0,1,4,4,0,0,40,39,0,1
32,4,509350,15,10,2,6,0,4,0,0,50,2,1,0
24,4,96279,11,9,4,0,3,4,0,0,40,39,0,1
35,4,119098,10,16,2,10,0,4,7298,0,40,39,1,0
35,0,327120,7,12,4,0,1,4,0,0,55,39,0,0
41,7,144928,9,13,2,10,0,4,0,0,40,39,1,0
48,4,55237,9,13,4,3,0,4,0,0,20,39,1,0
18,2,192130,11,9,6,1,4,4,1471,0,35,39,0,1
20,4,114874,15,10,6,1,0,4,0,0,30,39,0,0
24,4,190525,11,9,4,12,1,4,0,0,50,39,1,0
55,4,121912,15,10,2,14,0,4,0,0,24,39,1,0
39,4,83893,11,9,2,1,0,4,0,0,40,39,1,0
17,0,138507,0,6,4,0,2,4,0,0,20,39,0,0
43,4,256522,11,9,2,6,0,4,0,0,40,0,0,0
52,4,168381,11,9,6,8,4,1,0,0,40,19,1,1
24,4,293579,11,9,4,12,3,2,0,0,20,39,0,1
29,4,285290,1,7,4,8,4,2,0,0,40,39,0,1
25,4,188488,11,9,2,7,2,4,0,0,40,39,0,0
20,4,324469,15,10,4,7,1,4,0,0,40,39,0,1
23,4,275244,15,9,4,7,1,2,0,0,35,39,0,0
57,4,265099,14,15,2,10,1,4,0,0,60,39,0,0
51,4,146767,8,11,2,10,0,4,0,0,40,39,1,0
33,4,159322,15,10,4,10,1,4,0,0,16,39,0,1
39,4,174938,9,13,4,10,1,4,0,0,40,39,0,0
40,4,240124,11,9,2,4,0,4,0,0,40,39,1,0
71,2,269708,9,13,0,13,3,4,2329,0,16,39,0,1
