age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,capital-gain,capital-loss,hours-per-week,native-country,sex,income
27,4,191230,15,10,4,6,1,2,0,0,40,39,0,0
44,4,56340,9,13,2,10,1,4,0,0,20,39,1,0
21,4,221157,11,9,2,8,3,2,0,0,45,39,1,0
57,2,189461,9,13,2,4,1,4,0,0,40,39,0,0
56,2,435836,12,14,0,10,1,4,0,0,40,39,1,0
44,0,61499,9,9,0,0,1,4,0,0,40,39,1,0
48,4,209182,13,1,2,3,4,4,0,0,40,8,1,0
36,5,67433,15,10,4,14,1,1,0,0,55,39,0,0
51,4,55500,2,8,2,14,0,4,0,0,20,39,0,0
39,4,357962,7,12,4,14,1,4,0,0,48,39,0,0
33,4,200355,1,9,2,8,0,4,0,0,70,39,0,1
38,4,320451,12,14,2,10,0,1,0,0,40,0,0,0
19,5,184542,11,9,2,4,0,4,0,0,40,39,0,0
43,7,206927,11,13,2,10,0,4,0,0,40,39,0,0
44,4,167999,12,9,0,10,0,4,0,0,40,39,0,1
35,4,208165,11,9,0,4,4,4,0,0,50,39,1,0
32,4,146908,11,9,2,10,0,4,0,0,40,39,0,1
39,4,318416,0,6,5,8,3,2,0,0,12,39,1,0
47,5,207540,15,10,2,0,0,4,0,0,40,0,0,0
23,4,69911,13,1,4,8,3,4,0,0,15,39,1,0
26,4,305304,1,7,2,7,0,4,0,0,40,39,0,0
25,2,295289,11,9,4,13,1,2,0,0,40,39,1,0
47,4,337664,8,14,5,6,1,4,2597,0,42,39,0,0
30,4,339773,11,9,4,7,1,4,0,0,35,39,0,0
57,7,399246,9,13,4,1,0,1,0,0,40,39,0,0
37,2,51264,3,9,2,12,0,4,0,0,40,39,0,1
39,4,49020,9,13,2,1,0,4,3103,0,48,39,0,1
19,4,178100,12,14,4,4,0,4,0,0,40,39,1,1
45,0,34975,15,9,2,0,0,4,0,0,40,39,0,0
21,4,176178,15,10,4,12,3,4,0,0,16,39,1,0
25,6,180884,15,10,2,1,5,2,0,0,40,39,1,0
61,7,130466,11,9,6,3,4,0,0,0,40,39,1,0
59,4,335997,11,15,2,1,1,4,2414,0,15,39,0,0
21,4,142712,1,10,0,6,1,4,0,0,40,39,0,0
24,4,206671,15,10,4,1,4,4,0,0,40,39,1,0
30,4,145041,11,9,4,7,0,4,0,0,40,5,0,1
29,4,95423,11,9,1,14,0,4,0,0,80,39,0,0
49,6,220896,11,5,0,8,4,4,0,0,20,39,1,0
41,2,53355,12,9,0,10,1,4,0,0,20,39,1,0
26,4,123920,15,10,4,4,1,4,0,0,40,39,1,0
20,4,201490,15,10,2,0,1,4,0,0,40,39,0,0
40,4,99199,10,16,4,10,5,4,0,1977,20,39,1,1
32,6,388672,11,10,4,6,1,4,0,0,16,39,0,0
48,4,149210,9,9,4,3,1,2,0,0,40,39,0,1
24,4,134787,15,10,4,10,3,4,0,0,40,39,1,0
50,4,185407,11,13,2,12,0,4,0,0,38,39,0,1
31,7,86143,11,9,4,11,2,1,0,0,40,39,0,0
23,4,41721,8,11,2,0,0,4,0,0,55,39,0,1
35,4,195744,11,9,2,8,1,2,0,0,40,39,0,0
50,2,96062,11,9,2,11,0,4,0,0,40,39,0,0
39,4,215150,6,5,0,3,1,4,0,0,50,39,0,0
52,4,270728,5,4,2,8,0,4,0,0,48,5,0,0
45,4,75012,11,6,4,5,0,4,0,0,80,39,0,0
21,4,206139,9,13,2,10,0,4,0,0,40,39,0,1
20,4,50700,11,9,2,10,0,4,0,0,40,39,0,0
37,4,224258,5,4,4,5,1,4,0,0,40,39,0,1
31,4,240441,12,14,4,4,1,4,0,1564,40,39,0,1
40,2,406811,15,10,2,10,5,4,0,0,40,39,1,1
28,2,34452,14,15,4,10,0,4,0,0,40,39,0,0
19,4,361341,2,8,4,10,1,1,0,0,25,37,1,0
35,4,78247,8,11,2,3,0,4,0,0,50,39,0,0
20,4,106900,9,13,2,8,0,4,0,0,60,39,0,0
40,6,165108,3,10,2,1,0,2,0,0,40,9,0,0
20,4,406641,11,10,0,1,3,4,0,0,40,39,1,0
55,4,171467,11,9,4,3,4,4,0,0,48,39,0,1
30,4,341187,5,4,4,14,1,4,0,0,35,39,0,0
38,4,119177,11,14,2,12,0,4,0,0,55,39,0,1
75,4,104896,11,9,2,12,0,4,2653,0,20,39,0,0
17,1,342752,1,7,4,8,3,4,0,0,15,39,0,0
79,0,306747,12,9,4,4,0,4,20051,0,40,31,0,1
20,4,306985,15,10,2,5,3,4,0,0,30,39,0,0
25,4,226203,7,12,4,13,0,4,0,0,30,39,0,0
27,4,303954,9,9,2,12,0,4,0,0,45,39,0,0
19,4,163015,15,8,0,12,3,4,0,0,20,39,1,0
21,4,157008,15,10,2,12,5,0,0,0,40,39,1,0
19,4,233777,15,15,4,1,3,4,0,0,80,39,0,0
30,4,328239,15,10,2,8,1,4,0,0,40,39,0,0
44,4,130856,0,6,0,3,0,4,0,0,36,39,0,0
47,6,355978,15,10,2,3,0,4,0,0,40,39,0,1
59,4,170148,15,10,6,8,4,4,0,0,32,39,1,0
50,5,104501,11,9,2,4,0,4,0,0,40,39,0,1
48,5,213140,11,9,2,4,0,4,0,0,80,39,0,0
33,2,175509,11,9,2,11,3,4,0,0,50,39,0,0
27,4,173611,7,12,4,4,1,4,0,0,40,39,1,0
45,4,148995,10,12,4,10,1,4,99999,0,30,39,0,1
24,6,64520,5,10,4,12,3,4,0,0,40,39,0,0
31,4,139822,15,9,2,1,5,4,0,0,37,39,1,1
24,4,258700,4,3,4,5,2,2,0,0,40,26,0,0
29,4,34796,14,9,4,4,1,4,0,0,40,39,0,0
24,4,124963,11,10,4,7,3,4,0,0,30,39,0,0
24,4,241928,9,13,4,1,1,4,0,0,30,39,1,0
28,4,161087,15,10,4,4,1,2,0,0,45,23,1,0
47,4,424591,11,9,2,0,0,4,0,0,40,39,0,0
36,6,203836,15,10,2,6,0,4,0,0,50,39,0,0
58,7,194360,5,2,2,14,1,4,0,0,40,39,0,0
51,4,316059,15,10,4,4,0,4,0,0,36,2,1,0
42,4,175122,15,9,2,3,0,4,0,0,50,39,0,1
55,4,193689,15,9,2,7,0,4,0,0,40,39,0,0
58,4,60722,9,13,4,10,3,1,0,0,40,39,1,0
39,4,41763,15,10,4,3,1,4,0,0,40,39,0,0
28,4,233275,0,13,4,10,1,4,0,0,45,39,0,0
51,4,215404,11,13,2,0,0,4,15024,0,40,39,0,1
45,4,201865,9,13,3,4,4,4,0,0,40,39,0,0
45,4,118889,8,11,2,5,3,4,0,0,40,39,0,0
31,4,368739,9,13,4,12,1,4,0,0,40,39,1,0
44,4,123833,9,10,2,8,1,4,0,1408,40,39,0,0
38,4,171344,1,7,2,12,1,4,15024,0,36,26,0,0
21,4,153976,15,10,2,7,0,4,0,0,40,39,0,0
52,4,374883,9,11,4,5,1,4,0,0,50,39,0,0
17,4,167658,2,8,4,12,3,4,0,0,40,39,1,0
31,4,348504,9,13,2,4,0,4,0,0,50,39,0,0
17,4,258509,15,9,4,14,3,2,0,0,24,16,0,0
65,7,108890,11,9,0,1,4,4,1831,0,50,39,1,0
19,4,175044,15,10,2,1,0,4,0,0,40,39,1,0
44,0,355571,11,9,4,0,0,2,0,0,40,39,1,0
41,4,425049,11,9,2,14,0,4,0,0,40,39,0,1
29,4,142555,12,14,4,10,1,2,0,0,42,39,0,0
42,4,29320,9,9,0,10,4,4,0,0,60,39,0,1
52,9,207841,15,10,2,1,1,4,0,0,40,39,0,0
35,4,187329,9,13,4,10,1,4,0,0,40,26,1,0
38,4,270973,7,12,4,1,3,4,0,0,40,39,1,0
34,4,197332,12,10,2,10,0,4,7688,0,40,39,0,1
21,0,175166,15,10,2,0,3,4,2176,0,40,39,1,0
45,2,160187,8,9,3,1,4,2,0,0,40,39,1,0
21,4,183620,11,9,4,6,3,4,0,0,40,39,0,0
21,4,192290,0,6,2,1,0,4,0,0,20,39,0,0
29,4,241895,11,9,2,14,2,4,0,0,40,39,0,0
39,2,164515,11,9,0,1,4,4,0,0,40,39,1,0
44,4,147206,11,10,2,3,0,4,7688,0,45,39,0,1
54,5,306868,15,13,4,5,1,4,0,0,40,39,0,0
32,2,169837,7,12,0,3,1,4,0,0,40,39,1,0
30,9,124648,0,6,0,0,1,4,0,0,40,39,1,0
51,4,133625,11,9,0,8,1,4,0,0,30,39,1,1
23,4,240049,13,4,4,8,1,1,0,0,40,25,1,0
18,4,110164,15,5,4,1,3,4,0,0,38,39,1,0
38,4,179314,11,9,2,6,0,4,0,0,40,39,0,0
33,4,319854,9,13,5,10,1,4,4650,0,35,39,0,0
19,5,148955,15,10,4,8,3,1,0,0,35,39,1,0
23,4,32950,15,10,4,14,1,4,4101,0,40,39,0,0
48,4,206699,11,9,0,13,3,4,0,0,45,39,0,0
53,4,385646,11,9,4,5,3,4,0,0,25,39,0,0
36,9,31438,11,13,0,14,4,4,0,0,43,39,0,0
45,4,284703,2,8,2,1,1,2,3103,0,40,39,1,1
36,4,97306,15,12,4,0,1,4,0,0,30,39,1,0
65,0,106910,1,7,0,0,1,1,0,0,15,39,1,0
18,6,29582,1,7,4,3,3,4,0,0,40,39,0,0
25,4,220284,11,9,4,14,0,4,0,0,40,39,0,0
29,4,110226,12,14,4,12,3,4,0,0,65,0,0,0
53,2,240914,15,10,2,3,0,4,0,1887,40,39,0,0
33,4,115496,11,16,4,10,0,4,0,0,60,39,0,1
27,4,188220,9,13,2,3,1,4,0,0,45,39,0,0
24,7,95530,11,9,2,11,0,4,0,0,40,39,0,0
59,4,36327,15,11,2,7,0,4,0,0,50,39,0,0
23,4,33423,15,9,4,6,1,4,0,0,30,39,1,0
45,4,75673,8,11,4,14,1,4,0,0,50,39,1,0
36,9,197514,12,10,2,4,5,4,0,0,35,39,1,1
56,4,114761,15,7,2,3,0,4,5178,0,40,39,0,1
44,2,278502,15,2,4,10,1,4,0,0,40,39,1,0
24,4,111450,11,9,4,14,4,2,0,0,40,39,0,0
39,4,197222,15,10,4,12,3,4,0,1380,70,39,0,0
20,4,74879,11,9,3,0,4,4,0,0,42,39,1,0
38,4,117312,11,9,2,4,5,4,0,0,60,39,1,1
58,4,272902,11,13,2,4,4,4,0,0,40,39,1,0
44,5,220230,11,9,2,8,0,4,0,0,48,39,0,0
45,4,90934,9,13,4,14,3,1,0,0,55,39,0,0
46,5,274689,12,9,2,4,1,4,15024,0,40,39,0,1
74,4,364548,9,13,0,8,1,4,0,0,40,39,0,1
50,5,283676,10,16,6,10,0,4,15024,0,60,39,0,1
34,4,195602,7,13,2,3,1,4,0,0,44,39,0,0
40,4,70761,7,12,4,13,1,2,2829,0,40,39,0,0
52,4,142717,9,13,0,1,4,4,7298,0,40,39,1,0
23,4,124242,11,9,4,1,3,4,0,0,40,39,1,0
30,0,212838,9,13,2,0,0,4,0,0,70,39,0,0
26,6,223811,15,10,2,3,0,4,0,0,40,39,0,0
41,4,188274,7,11,4,6,3,4,0,0,40,39,0,0
54,4,171968,11,9,2,3,0,4,0,0,40,39,0,0
78,0,74795,7,6,6,0,0,4,0,0,30,39,1,0
36,4,218490,10,13,2,10,1,4,0,0,45,11,0,1
20,2,94937,9,13,2,10,5,4,0,0,28,39,1,0
60,4,109511,5,4,2,6,0,4,0,0,60,39,0,0
74,2,269527,12,10,2,10,0,1,7298,0,40,39,0,1
50,5,201689,9,4,2,3,0,4,0,1977,63,0,0,1
34,6,120672,5,4,4,6,4,2,0,0,10,39,0,0
46,4,130779,15,14,2,12,4,4,0,0,40,39,0,0
46,2,441542,11,13,2,14,0,2,0,0,40,39,0,0
28,4,114801,11,9,2,11,0,4,0,0,40,39,0,0
32,4,180284,0,6,2,3,0,4,0,0,40,39,0,1
40,2,27444,9,9,4,10,1,4,0,0,50,39,0,1
61,4,180382,4,3,2,6,0,4,3411,0,40,39,0,0
56,4,143266,15,10,2,4,1,4,0,0,40,39,0,1
41,6,139268,11,9,2,13,4,4,0,0,40,39,0,0
29,4,126208,11,7,0,7,0,2,0,0,40,39,0,0
37,4,186191,11,9,2,5,0,4,0,0,46,35,0,0
47,2,119471,9,15,4,10,1,4,0,2559,50,39,1,1
22,7,193524,12,14,2,4,0,4,0,1902,35,39,0,1
33,4,398988,11,9,5,8,4,4,0,0,40,39,1,0
55,6,124963,15,15,0,10,1,4,0,0,40,39,0,1
24,4,102423,8,16,2,7,0,4,0,0,40,39,0,0
37,6,199763,15,11,4,10,3,4,0,0,40,39,1,0
40,4,388725,15,10,0,4,1,4,0,0,40,39,0,0
34,4,209739,12,14,4,4,3,4,0,0,40,39,0,0
61,0,187636,11,13,0,0,4,4,0,0,40,39,1,0
56,5,236564,11,9,2,4,0,4,0,0,40,0,0,0
69,1,143849,1,7,6,1,3,4,0,0,40,39,1,0
41,6,97277,8,11,0,8,4,4,0,0,10,39,1,0
40,4,199303,9,9,2,3,0,4,0,0,40,39,0,0
57,4,124852,11,10,4,6,3,4,0,0,40,39,0,0
35,4,50053,9,15,2,4,0,4,0,0,55,39,0,0
53,4,1033222,11,9,2,10,0,4,0,0,46,39,0,1
90,0,175444,5,9,5,0,1,4,0,0,15,39,1,0
39,4,337898,9,9,0,4,1,4,0,0,55,39,0,0
51,4,124076,9,13,6,1,1,4,0,0,40,39,1,0
56,1,277420,9,13,2,4,0,4,0,0,45,33,0,1
51,4,280278,0,6,5,1,4,2,0,0,40,39,1,0
17,4,117030,2,10,2,4,2,4,0,0,20,39,0,0
42,4,202188,15,10,0,4,1,4,0,1741,50,39,1,0
42,4,440138,11,15,2,0,3,4,0,0,40,0,1,0
29,0,82242,14,15,4,4,2,4,27828,0,45,39,0,1
33,4,205987,9,13,2,12,0,4,0,0,40,39,0,1
47,4,216129,9,15,3,10,0,4,0,0,60,0,0,1
43,4,212847,15,10,0,7,1,4,0,0,40,39,0,0
64,6,219661,14,15,2,10,0,4,0,0,9,39,0,1
40,4,321856,11,9,0,14,1,4,0,0,60,39,0,1
21,4,313873,4,3,4,6,1,4,0,0,40,26,0,0
30,4,144064,15,10,2,4,0,4,0,1977,40,39,0,0
60,4,139586,8,10,6,7,4,1,0,0,40,39,1,1
32,4,419691,2,8,2,6,0,4,0,0,40,39,0,1
58,0,212759,9,13,2,0,0,4,6767,0,20,39,0,0
37,4,115932,11,9,4,3,3,2,0,0,20,0,0,0
40,4,104489,11,9,2,4,5,4,0,0,40,39,1,0
27,4,40641,11,9,4,15,5,4,0,0,40,39,1,1
18,4,54440,15,10,4,8,4,4,0,0,30,39,0,0
43,4,200734,11,9,5,4,1,2,0,0,18,39,1,0
52,4,81859,11,9,2,10,0,4,0,0,48,9,0,1
31,4,159589,11,12,4,8,1,4,0,0,85,39,0,0
28,5,300915,11,9,4,14,3,4,0,1977,60,39,0,0
44,4,185057,12,14,4,10,1,4,0,0,15,39,1,0
37,4,51664,15,10,2,5,0,4,0,0,20,39,0,0
35,4,166416,9,13,2,4,0,4,0,0,50,39,0,1
42,4,212737,9,5,5,3,4,2,0,0,40,39,0,0
18,4,236069,11,6,0,12,3,2,0,0,10,39,0,0
46,5,132320,8,14,2,12,4,4,0,0,60,39,0,1
54,1,27432,11,9,2,1,0,4,0,0,40,39,0,1
59,4,145419,5,10,5,8,0,4,0,1672,50,39,0,0
56,4,147202,15,10,0,1,1,4,0,0,45,11,1,0
27,4,29261,15,10,4,10,4,4,0,0,50,39,0,0
26,4,359543,11,13,4,1,1,4,0,0,40,39,1,0
21,4,155919,15,10,2,3,0,4,0,0,40,39,0,0
41,4,90021,11,9,2,6,0,4,0,0,40,0,0,0
32,4,188154,15,10,0,7,3,4,0,0,40,39,1,0
18,4,48055,11,9,4,1,3,4,0,0,30,39,1,0
36,4,186415,11,9,4,6,3,4,0,0,65,39,0,0
37,4,175720,7,15,4,6,3,4,0,0,40,39,0,0
31,0,172865,4,13,4,5,3,4,0,0,25,39,0,0
46,4,35969,12,13,2,7,0,4,0,0,51,39,0,0
24,4,433330,10,9,0,7,0,4,0,0,40,39,0,0
36,5,160261,9,13,4,4,3,4,0,0,35,36,0,0
55,4,112137,4,9,4,3,0,4,0,0,50,39,0,0
29,4,113324,15,7,6,4,1,4,0,0,40,39,0,0
19,9,118500,9,13,4,10,1,4,0,0,40,39,1,0
65,4,89681,12,9,4,10,1,4,0,0,99,39,0,0
46,1,199925,9,13,0,10,3,4,0,0,40,39,0,0
45,4,102308,15,14,2,4,0,4,15024,0,60,39,0,1
18,4,444607,15,9,4,3,0,4,0,0,25,39,1,0
32,4,176998,9,13,2,4,0,4,0,0,40,39,0,0
38,4,94559,9,13,2,0,5,3,7688,0,50,0,1,1
34,7,185384,10,9,4,10,0,4,0,0,45,11,0,1
35,4,180686,12,10,2,13,1,4,3137,0,40,39,0,0
41,4,108019,11,9,4,3,3,4,3325,0,40,39,0,0
24,4,153542,15,10,4,12,2,4,0,0,35,39,0,0
45,0,210364,11,9,4,7,0,4,0,0,80,39,0,1
43,4,185394,0,6,4,6,1,4,0,0,34,39,1,0
44,4,313473,5,4,2,7,0,4,0,0,40,39,0,0
23,4,183945,15,10,2,1,0,4,0,0,60,39,1,0
40,4,161964,11,9,2,3,0,4,0,0,55,39,0,0
41,6,375574,15,10,4,3,0,4,0,0,60,26,0,1
20,2,312427,7,9,5,11,0,4,0,0,30,33,0,0
32,4,53373,15,6,2,3,0,4,0,0,36,39,0,0
60,6,166330,11,9,2,8,5,4,99999,0,40,39,1,1
38,5,98215,9,13,4,10,4,4,0,0,8,39,1,0
29,4,159179,11,9,4,14,1,4,0,0,45,39,1,0
22,4,159567,11,9,4,3,3,4,0,0,40,39,0,0
21,4,122041,15,10,4,12,1,1,0,0,30,19,0,0
53,4,153489,11,9,2,3,2,4,3137,0,40,39,0,0
17,4,231377,15,10,2,4,1,4,0,0,45,39,0,1
45,7,127089,15,14,0,4,1,4,0,0,45,39,0,0
76,4,329355,11,9,6,12,1,4,0,0,13,39,1,0
45,4,178319,9,13,4,7,0,4,0,0,35,39,0,1
25,2,304246,12,13,5,1,4,4,0,0,70,39,1,0
36,2,174640,8,11,4,11,1,2,0,0,40,39,1,1
22,4,148294,2,9,4,3,3,4,0,0,20,39,0,0
47,4,298037,8,11,0,10,4,4,0,0,44,39,1,0
26,4,98155,11,9,1,12,0,4,0,0,40,39,0,0
21,2,102766,15,10,0,3,3,4,0,0,40,39,0,0
25,4,260543,12,9,4,14,3,4,0,0,15,39,1,0
26,4,136309,9,13,4,8,1,4,0,0,40,39,0,0
20,4,275357,8,9,4,13,3,2,0,0,25,39,1,0
31,6,33117,11,14,4,10,1,4,0,0,45,9,0,0
34,2,199546,12,14,0,8,0,2,0,0,40,39,1,0
45,4,189498,1,7,0,15,2,2,0,0,40,39,1,0
24,4,337039,7,12,4,13,0,2,14344,0,40,39,0,1
52,2,53373,15,10,2,4,0,4,0,0,15,39,0,0
34,2,325792,15,10,4,10,0,4,0,0,40,39,0,0
80,0,91901,11,9,2,0,0,4,0,0,50,39,0,0
21,4,200450,11,9,4,5,2,4,0,0,40,39,1,0
40,4,153238,9,13,0,4,0,4,0,1902,32,39,0,1
49,2,321851,7,12,0,1,1,4,0,0,30,39,1,0
25,4,108557,15,10,0,12,1,4,3325,0,60,39,1,0
23,7,67217,9,10,4,8,1,4,5013,0,24,39,0,0
42,4,195508,1,10,2,14,0,2,0,0,40,39,0,0
59,4,102193,11,9,2,13,0,4,0,0,46,39,0,0
63,4,143583,15,10,0,8,3,4,0,0,72,39,1,0
26,4,122206,11,9,4,3,2,4,0,0,40,39,0,0
41,4,200652,6,5,2,3,2,4,0,0,28,39,1,0
42,4,261929,15,11,2,1,0,4,0,1628,40,39,0,0
19,4,304960,11,9,4,8,3,4,0,0,20,39,0,0
27,2,53123,1,7,2,8,5,4,0,0,25,39,1,0
47,4,120910,11,9,4,8,5,4,0,0,30,39,1,1
47,4,316101,11,9,0,1,1,4,0,0,40,39,1,0
34,4,34080,8,11,2,3,0,4,0,0,40,9,0,0
49,6,219718,9,13,2,12,0,4,0,0,40,39,0,1
36,4,126954,15,10,0,14,1,4,0,0,40,39,0,0
53,4,94080,11,13,6,3,4,4,0,0,40,39,0,1
21,4,40052,15,13,4,14,1,4,0,2001,45,39,0,0
39,4,163027,11,9,0,13,1,4,0,2051,25,39,0,0
52,4,77336,8,11,2,3,0,4,0,0,40,39,0,0
18,4,60981,11,10,4,12,3,4,2176,0,35,39,1,0
59,4,77884,1,10,4,3,1,1,0,0,40,39,0,0
50,4,65408,11,9,2,3,0,4,0,0,50,39,0,1
31,2,173279,9,13,2,3,0,1,0,0,40,39,0,1
52,0,117310,15,10,2,0,5,4,0,0,40,39,1,1
41,6,157686,15,10,2,4,3,4,0,0,40,37,0,1
41,4,128212,7,12,6,13,4,4,0,0,40,39,0,1
54,2,184620,12,14,0,10,1,4,0,0,40,39,1,0
22,2,291407,11,9,4,11,1,4,0,0,25,39,0,0
50,4,153549,11,9,2,3,0,4,7298,0,40,39,0,1
20,0,41356,7,12,6,0,0,4,0,0,32,39,1,0
46,4,459342,11,9,0,15,1,4,0,0,40,39,1,0
48,2,148549,9,13,4,10,0,4,0,0,40,39,0,0
29,4,200610,9,13,4,3,1,4,2174,0,45,39,0,0
54,4,144002,15,10,2,4,0,4,0,0,40,39,0,1
26,4,238367,11,9,3,1,0,1,0,0,40,39,0,0
53,4,235624,11,13,2,3,0,4,0,0,40,39,0,1
51,5,100029,10,16,2,10,0,4,15024,0,40,39,0,1
21,4,198700,12,13,2,4,0,4,0,1887,44,39,0,1
32,7,111567,11,9,2,3,0,4,0,0,49,39,0,1
46,4,319163,11,9,6,3,1,2,0,0,40,39,0,0
60,0,160155,11,9,2,0,0,4,0,0,40,39,0,0
52,2,378045,11,10,0,1,0,4,0,0,45,39,1,0
44,4,177083,11,4,0,1,1,4,0,0,40,39,1,0
56,5,119891,15,10,2,4,0,4,0,1672,40,39,0,0
57,4,76767,11,9,2,8,0,4,0,0,40,39,0,0
35,4,410980,11,9,4,8,4,2,0,0,40,39,1,0
30,4,63861,7,12,4,13,1,4,0,0,40,39,1,0
29,5,112403,9,10,2,6,1,4,0,0,35,39,0,0
49,4,83610,11,13,2,4,0,4,7688,0,66,39,0,1
28,4,340880,0,6,4,6,1,4,0,0,40,39,0,0
30,4,112820,15,10,4,1,4,2,0,0,40,39,1,0
25,4,100651,11,9,0,8,1,4,0,1980,5,39,0,0
17,4,266134,0,9,4,8,4,4,0,0,12,39,0,0
54,2,196307,0,13,2,1,0,4,0,0,40,39,0,0
36,4,87891,15,10,2,8,3,4,0,0,10,39,0,0
54,4,285775,10,16,2,13,0,4,0,0,50,39,0,1
55,0,136819,9,13,2,0,0,4,0,0,40,39,0,0
26,4,181666,11,12,2,1,3,4,0,0,40,0,1,0
37,6,179671,6,11,2,5,0,4,0,0,50,39,0,0
34,4,376016,11,9,0,12,1,0,0,0,45,39,0,1
38,4,266084,9,13,4,10,0,4,0,0,40,2,0,0
51,4,199688,15,10,4,4,0,4,0,0,45,39,0,0
41,4,96635,11,9,4,4,1,1,0,0,60,39,0,0
46,4,165064,15,15,4,6,1,4,0,0,40,39,0,0
56,5,109856,9,13,2,4,0,4,15024,0,50,39,0,1
33,9,82393,11,9,4,3,3,1,0,0,40,39,0,0
31,4,209538,0,6,4,10,0,4,0,0,40,39,0,0
27,4,209891,15,10,4,6,0,4,0,0,80,39,0,0
49,6,56026,9,13,2,12,2,4,0,0,45,39,0,0
35,4,210844,7,7,2,4,0,4,0,0,15,33,0,0
43,4,249043,15,10,2,14,0,4,0,0,45,39,0,1
40,4,193144,11,9,0,14,4,4,0,0,36,39,1,0
19,4,137578,11,9,2,8,3,4,0,0,53,39,0,0
23,4,234108,7,12,4,10,3,4,0,0,40,39,0,0
40,4,112497,11,9,5,13,0,4,0,0,45,39,0,0
59,4,159879,11,9,0,12,1,4,0,0,38,39,0,1
43,4,403276,11,13,2,3,0,4,0,0,40,39,0,0
43,6,147269,0,6,4,3,0,4,0,0,60,39,0,0
53,4,123092,11,9,6,7,1,4,0,0,40,39,1,0
26,4,165673,11,9,2,12,0,4,0,0,40,39,0,0
68,4,182131,11,10,2,4,0,4,10605,0,20,39,0,1
41,0,204415,15,9,2,12,0,4,0,0,48,39,0,1
32,6,92531,11,9,0,3,4,4,15024,0,40,39,0,0
25,9,157028,9,13,4,4,1,4,0,0,38,39,0,0
20,4,228649,4,10,4,8,3,4,0,0,40,39,0,0
22,4,147253,15,10,4,8,1,4,0,0,15,39,0,0
33,4,160784,0,9,2,0,0,2,0,0,40,39,0,0
33,2,163189,11,3,2,8,2,4,0,0,40,39,0,0
29,4,146343,11,9,4,8,4,2,0,0,25,39,1,0
17,4,225811,11,9,4,12,3,1,0,0,40,39,1,0
68,7,202699,12,13,2,10,0,4,0,2377,42,39,0,1
45,4,259510,15,10,0,3,4,4,0,0,45,39,1,0
32,4,93930,9,9,0,10,1,4,0,0,40,39,0,0
23,4,204829,15,12,4,8,0,4,0,0,25,39,1,0
30,4,427474,6,5,0,8,0,4,0,0,40,39,0,0
67,4,164204,15,10,2,5,1,4,0,0,45,39,0,0
59,4,159603,9,9,4,1,4,4,0,0,32,39,1,0
53,6,101017,11,12,2,8,0,4,0,0,35,39,0,0
27,2,107581,11,9,2,14,0,4,0,0,60,39,0,0
29,8,212588,15,10,2,5,3,4,0,0,47,39,0,0
38,7,321943,10,16,2,10,0,4,0,0,40,33,0,1
17,4,317702,6,5,4,8,3,2,0,0,40,39,1,0
48,4,287480,12,14,2,10,0,4,0,0,40,39,0,1
52,4,319280,15,13,6,8,4,2,0,0,40,0,1,0
28,4,168514,7,9,2,4,5,4,0,0,40,39,1,0
18,4,88642,15,10,4,12,3,4,0,0,15,39,0,0
28,4,188436,15,10,0,12,1,1,0,0,30,39,0,0
34,4,157289,15,10,4,5,0,4,0,0,40,39,0,0
62,4,213321,9,9,2,10,0,4,0,0,40,39,0,1
46,4,294907,4,3,2,7,0,4,0,0,60,39,0,0
30,4,251411,15,10,0,1,4,4,0,0,40,39,1,0
20,4,183594,15,10,4,14,3,4,0,0,40,39,0,0
29,4,189565,11,9,2,4,1,4,2174,0,50,39,0,0
55,4,114008,15,10,2,10,0,2,0,0,25,39,0,0
20,4,388156,15,10,0,10,3,4,0,0,40,26,0,0
18,4,447555,0,6,2,14,0,2,0,0,40,39,0,0
27,4,204098,11,6,2,1,1,4,0,0,30,39,0,0
53,4,193882,15,10,4,1,1,4,0,0,55,0,0,0
35,0,78022,15,11,4,0,3,4,0,0,40,39,0,0
48,7,196707,12,9,0,11,1,4,0,0,72,39,0,0
47,4,228873,9,13,0,4,3,4,0,0,40,39,0,0
66,4,108185,6,10,2,0,0,2,0,0,40,39,0,0
62,4,176027,9,9,4,10,1,4,0,0,40,39,1,0
43,0,212894,15,10,5,1,1,2,6849,0,40,39,0,0
37,4,39606,8,11,0,10,4,4,0,0,40,39,1,0
56,4,178353,15,14,2,10,0,4,0,0,40,39,0,1
58,4,160662,0,13,2,3,0,4,0,0,40,39,0,1
54,5,196328,9,13,2,12,0,4,0,0,50,23,0,0
45,4,20534,15,10,5,3,1,4,0,0,41,39,0,0
29,5,156815,11,9,2,8,0,4,0,0,40,39,0,0
26,4,262642,7,12,2,1,5,4,0,0,40,39,1,0
43,4,245056,11,10,2,4,0,2,0,0,40,39,0,1
19,2,50397,11,9,6,8,3,4,0,0,40,39,0,0
45,6,118081,15,10,2,8,0,4,3103,0,40,39,0,0
25,4,320422,15,10,4,12,1,4,0,0,30,39,0,0
25,4,180060,11,10,2,3,0,4,0,0,50,39,0,0
69,0,132879,14,15,0,0,1,4,0,0,5,39,0,0
37,4,160920,7,12,2,1,0,4,0,0,40,39,0,0
20,4,194247,11,9,4,1,1,4,0,0,25,39,0,0
39,4,253899,12,14,2,10,1,4,0,1977,24,39,1,1
